Índice;Título;Link;Data;Conteúdo;Fonte;Palavras-chave;Tema;Sentimento;Relevância;cluster
559;<b>Vale</b> (VALE3) é compra? UBS enxerga risco-retorno favorável - Investing.com;https://www.google.com/url?rct=j&sa=t&url=https://br.investing.com/news/stock-market-news/vale-vale-e-compra-ubs-enxerga-riscorecompensa-favoravel-1251708&ct=ga&cd=CAIyHTA5ZWY3ZTUwYWM5Y2I4MDM6Y29tLmJyOnB0OkJS&usg=AOvVaw2XPFMIHmeuySjB8Te9LLGh;2024-05-29;"De acordo com a analista Myles Allsop, os riscos socioambientais estão melhorando, com progressão do programa de descaracterização da <b>barragem</b>. “A&nbsp;...";VALE & DESCOMISSIONAMENTO;vale3 compra, vale vale3, vale3, investing com;mineração;Neutro;2,8;mineração - 2024-05-29
560;<b>Vale</b> (VALE3) é compra? UBS enxerga risco-retorno favorável - Investing.com;https://www.google.com/url?rct=j&sa=t&url=https://br.investing.com/news/stock-market-news/vale-vale-e-compra-ubs-enxerga-riscorecompensa-favoravel-1251708&ct=ga&cd=CAIyHTA5ZWY3ZTUwYWM5Y2I4MDM6Y29tLmJyOnB0OkJS&usg=AOvVaw2XPFMIHmeuySjB8Te9LLGh;2024-05-29;"De acordo com a analista Myles Allsop, os riscos socioambientais estão melhorando, com progressão do programa de descaracterização da <b>barragem</b>. “A&nbsp;...";VALE & BARRAGEM;vale3 compra, vale vale3, vale3, investing com;mineração;Neutro;2,8;mineração - 2024-05-29
561;<b>Ferrovia</b> da Rumo: Trabalhadores terceirizados que constroem trilhos entram em greve;https://www.google.com/url?rct=j&sa=t&url=https://www.atribunamt.com.br/rondonopolis/2024/05/ferrovia-da-rumo-trabalhadores-terceirizados-que-constroem-trilhos-entram-em-greve/&ct=ga&cd=CAIyHTQxZTU5YTBkNzViYjc5YzY6Y29tLmJyOnB0OkJS&usg=AOvVaw0g0HMXzVGULm98wj9B65_W;2024-05-29;"... <b>obra</b>. Os trabalhadores são terceirizados por uma cooperativa contratada pela Rumo para executar a construção dos trilhos da <b>ferrovia</b>. Ao A TRIBUNA&nbsp;...";FERROVIA & OBRAS;rumo trabalhadores, trabalhadores terceirizados, ferrovia da, terceirizados que;mineração;Neutro;2,8;mineração - 2024-05-29
562;<b>Ferrovia</b> da <b>Rumo</b>: Trabalhadores terceirizados que constroem trilhos entram em greve;https://www.google.com/url?rct=j&sa=t&url=https://www.atribunamt.com.br/rondonopolis/2024/05/ferrovia-da-rumo-trabalhadores-terceirizados-que-constroem-trilhos-entram-em-greve/&ct=ga&cd=CAIyHTM1N2ExZjNkNTMwOWY1ZTc6Y29tLmJyOnB0OkJS&usg=AOvVaw0g0HMXzVGULm98wj9B65_W;2024-05-29;"Os trabalhadores são terceirizados por uma cooperativa contratada pela <b>Rumo</b> para executar a construção dos trilhos da <b>ferrovia</b>. Ao A TRIBUNA, a&nbsp;...";FERROVIA & RUMO;rumo trabalhadores, ferrovia da, trabalhadores terceirizados, terceirizados que;mineração;Neutro;2,8;mineração - 2024-05-29
563;UAIs têm funcionamento alterado quinta (30/5) e sexta-feira (31/5) em razão do ponto ...;https://www.google.com/url?rct=j&sa=t&url=https://portalimpactto.com.br/noticia/1506/uais-tem-funcionamento-alterado-quinta-30-5-e-sexta-feira-31-5-em-razao-do-ponto-facultativo-de-corpus-christi&ct=ga&cd=CAIyHTFhZDNkOWU1YmQ0OTkyYWM6Y29tLmJyOnB0OkJS&usg=AOvVaw18doMZy0QVGPzXYW0h3ZW5;2024-05-29;"<b>Obras</b> de segurança viária chegam à LMG-800, acesso ao <b>Aeroporto</b> de Confins. Infraestrutura Há 15 horas Em Geral. <b>Obras</b> de segurança viária chegam à&nbsp;...";AEROPORTO & OBRAS;funcionamento alterado, têm funcionamento, em razão, sexta feira;Outro tema;Neutro;2,8;Outro tema - 2024-05-29
564;UE e Austrália estabelecem parceria estratégica para mercado de minerais críticos;https://www.google.com/url?rct=j&sa=t&url=https://www.jornaldenegocios.pt/sustentabilidade/ambiental/detalhe/ue-e-australia-estabelecem-parceria-estrategica-para-mercado-de-minerais-criticos&ct=ga&cd=CAIyHWJlYmIzNzUwMGVmZDMyODA6Y29tLmJyOnB0OkJS&usg=AOvVaw2zt6pAzfKV1cJqPABHONmh;2024-05-29;"Impulsionará a cooperação, os <b>investimentos</b> e as oportunidades das empresas&quot;, destacou Thierry Breton, comissário europeu para o Mercado Interno,&nbsp;...";Mineração & Investimento;minerais críticos, austrália estabelecem, minerais, mercado minerais;Outro tema;Neutro;2,4;Outro tema - 2024-05-29
565;Novo projeto da Vale - - Estado de Minas;https://www.google.com/url?rct=j&sa=t&url=https://www.em.com.br/colunistas/mineirar/2024/05/6866821-novo-projeto-da-vale.html&ct=ga&cd=CAIyHWJlYmIzNzUwMGVmZDMyODA6Y29tLmJyOnB0OkJS&usg=AOvVaw3a1dmavKbZ48_S7XbhAmd6;2024-05-29;"O objetivo da empresa é <b>investir</b> mais de R$ 4 bilhões na área de 1.367 hectares, ou 13 quilômetros quadrados. A mina terá capacidade de produzir 14&nbsp;...";Mineração & Investimento;vale estado, estado minas, minas, vale;mineração;Neutro;2,4;mineração - 2024-05-29
566;Gigante de <b>mineração</b> de bitcoin anuncia chegada de operações ao Brasil - Exame;https://www.google.com/url?rct=j&sa=t&url=https://exame.com/future-of-money/gigante-de-mineracao-de-bitcoin-anuncia-chegada-de-operacoes-ao-brasil/&ct=ga&cd=CAIyHWJlYmIzNzUwMGVmZDMyODA6Y29tLmJyOnB0OkJS&usg=AOvVaw2R4BA-cGLJsHoIS531Tz4D;2024-05-29;"... <b>investir</b>. <b>Mineração</b> de bitcoin e IA. Na visão do executivo, a <b>mineração</b> de bitcoin é a &quot;espinha dorsal&quot; da criptomoeda: &quot;Entendemos que o bitcoin&nbsp;...";Mineração & Investimento;mineração bitcoin, gigante mineração, brasil exame, mineração;mineração;Neutro;2,4;mineração - 2024-05-29
567;Gigante de <b>mineração</b> de bitcoin anuncia chegada de operações ao Brasil - Exame;https://www.google.com/url?rct=j&sa=t&url=https://exame.com/future-of-money/gigante-de-mineracao-de-bitcoin-anuncia-chegada-de-operacoes-ao-brasil/&ct=ga&cd=CAIyHTY2YmJkODdhZWYxZDhhOWM6Y29tLmJyOnB0OkJS&usg=AOvVaw2R4BA-cGLJsHoIS531Tz4D;2024-05-29;"Em entrevista à EXAME Yerbolsyn Sarsenov, CEO da empresa, revelou que a companhia criada no Cazaquistão foi atraída para o <b>mercado brasileiro</b> devido a&nbsp;...";Mineração & Mercado Brasileiro;mineração bitcoin, gigante mineração, brasil exame, mineração;mineração;Neutro;2,4;mineração - 2024-05-29
568;Abastecimento de água na região norte de BC pode ser afetado devido a incêndio na ...;https://www.google.com/url?rct=j&sa=t&url=https://camboriu.news/abastecimento-de-agua-na-regiao-norte-de-bc-pode-ser-afetado-devido-a-incendio-na-subestacao-da-celesc/&ct=ga&cd=CAIyHWJhM2UyOTQ5Y2JmZmY4NmM6Y29tLmJyOnB0OkJS&usg=AOvVaw3x30PehwuHMvo_z3Y7keBK;2024-05-29;"Abastecimento de água na região norte de BC pode ser afetado devido a incêndio na <b>subestação</b> da Celesc ... A falta de <b>energia</b> elétrica afetou o&nbsp;...";SUBESTAÇÃO & ENERGIA;abastecimento água, água na, água, região norte;energia;Neutro;2,4;energia - 2024-05-29
569;Temporal causa alagamentos em bairros de João Pessoa (PB) - YouTube;https://www.google.com/url?rct=j&sa=t&url=https://www.youtube.com/watch%3Fv%3DbFOoSycVFzE&ct=ga&cd=CAIyHWJhM2UyOTQ5Y2JmZmY4NmM6Y29tLmJyOnB0OkJS&usg=AOvVaw36dWwbmTIQtIRX-oB_RRbR;2024-05-29;"Terra Brasil New 242 views &middot; 0:49 &middot; Go to channel. <b>Subestação</b> de <b>energia</b> explode e causa apagão em cidades de SC. Terra Brasil New 476 views &middot; 0:46.";SUBESTAÇÃO & ENERGIA;joão pessoa, bairros joão, joão, causa alagamentos;energia;Positivo;2,4;energia - 2024-05-29
570;“Sem aeroporto, é prioritário investir nas acessibilidades” - GAZETA DO INTERIOR;https://www.google.com/url?rct=j&sa=t&url=https://www.gazetadointerior.pt/noticias/ano-2024/1846-05-29/regional/sem-aeroporto,-e-prioritario-investir-nas-acessibilidades.aspx&ct=ga&cd=CAIyHTQxZTU5YTBkNzViYjc5YzY6Y29tLmJyOnB0OkJS&usg=AOvVaw1FLDLxE55-D4ed4PKgCDch;2024-05-29;"É uma região mal servida por <b>ferrovia</b>. As <b>obras</b> da Linha da Beira Alta, que se eternizaram, são um exemplo paradigmático desta realidade incontornável&nbsp;...";FERROVIA & OBRAS;aeroporto prioritário, acessibilidades gazeta, sem aeroporto, aeroporto;Outro tema;Neutro;2,4;Outro tema - 2024-05-29
571;Força-tarefa deve antecipar conclusão de <b>obras</b> na GO-213 - TVC Brasil;https://www.google.com/url?rct=j&sa=t&url=https://tvcbrasil.com.br/noticia/39535/forca-tarefa-deve-antecipar-conclusao-de-obras-na-go-213&ct=ga&cd=CAIyHTYyODYwYzVhMjY0ZGE4MmI6Y29tLmJyOnB0OkJS&usg=AOvVaw1XdjIgLlBggJjZShs7qlh9;2024-05-29;"... <b>rodovia</b>, vistoriou frentes de serviço e projetou antecipação no cronograma da <b>obra</b>, nesta terça-feira (28/05) (Fotos: Júnior Guimarães). As <b>obras</b>&nbsp;...";RODOVIA & OBRAS;força tarefa, tvc brasil, obras na, tarefa deve;construção;Neutro;2,4;construção - 2024-05-29
572;<b>Aeroporto</b> de Petrolina e Instituto CCR, em parceria com a co.liga, oferecem mais de 40 ...;https://www.google.com/url?rct=j&sa=t&url=https://www.didigalvao.com.br/aeroporto-de-petrolina-e-instituto-ccr-em-parceria-com-a-co-liga-oferecem-mais-de-40-cursos-gratuitos-em-economia-criativa/&ct=ga&cd=CAIyHTQ0OGVkM2E3Y2UzYTM2MzU6Y29tLmJyOnB0OkJS&usg=AOvVaw1uRjlPk9RF1rKueTdauRaq;2024-05-29;"Para alcançar esse objetivo, o Grupo se comprometeu a <b>investir</b> R$ 1,5 milhão ao longo de três anos, distribuído em diferentes fases, como o aumento&nbsp;...";AEROPORTO & INVESTIMENTO;aeroporto petrolina, petrolina instituto, petrolina, aeroporto;Outro tema;Neutro;2,4;Outro tema - 2024-05-29
573;<b>Aeroporto</b> de Porto Alegre deve reabrir só em agosto - O Antagonista;https://www.google.com/url?rct=j&sa=t&url=https://oantagonista.com.br/brasil/aeroporto-de-porto-alegre-deve-reabrir-so-em-agosto/&ct=ga&cd=CAIyHTdmNGQxNWUzZTA0NDM1Nzk6Y29tLmJyOnB0OkJS&usg=AOvVaw1sv3VBC_sgWgrCI-zXPAsY;2024-05-29;"De acordo com a Fraport Brasil, concessionária responsável pelo <b>aeroporto</b>, as operações continuarão suspensas por tempo indeterminado. A empresa&nbsp;...";AEROPORTO & CONCESSÃO ;aeroporto porto, porto alegre, porto, aeroporto;Outro tema;Neutro;2,4;Outro tema - 2024-05-29
574;<b>Concessões</b> inovam para melhorar serviços aos usuários | Logística | Valor Econômico;https://www.google.com/url?rct=j&sa=t&url=https://valor.globo.com/publicacoes/especiais/logistica/noticia/2024/05/29/concessoes-inovam-para-melhorar-servicos-aos-usuarios.ghtml&ct=ga&cd=CAIyHTdmNGQxNWUzZTA0NDM1Nzk6Y29tLmJyOnB0OkJS&usg=AOvVaw1LiFGf1NcdhCV2PCcA_KRN;2024-05-29;"A Zurich Airport Brasil, por exemplo, empresa do grupo suíço Zurich Airport, responde por 100% das operações dos <b>aeroportos</b> de Florianópolis, Natal,&nbsp;...";AEROPORTO & CONCESSÃO ;valor econômico, econômico, usuários logística, concessões inovam;transporte;Neutro;2,4;transporte - 2024-05-29
575;<b>Aeroporto</b> de Porto Alegre ficará fechado até 10 de agosto devido às chuvas, diz FAB;https://www.google.com/url?rct=j&sa=t&url=https://www.brasil247.com/regionais/sul/aeroporto-de-porto-alegre-ficara-fechado-ate-10-de-agosto-devido-as-chuvas-diz-fab&ct=ga&cd=CAIyHTdmNGQxNWUzZTA0NDM1Nzk6Y29tLmJyOnB0OkJS&usg=AOvVaw2HfPW8xzgCUgqOQJoQkL3R;2024-05-29;"&quot;Somente após esse diagnóstico será possível avaliar eventual impacto no contrato de <b>concessão</b>”, completou. Com o fechamento do <b>Aeroporto</b> Salgado&nbsp;...";AEROPORTO & CONCESSÃO ;aeroporto porto, porto alegre, porto, aeroporto;Outro tema;Neutro;2,4;Outro tema - 2024-05-29
576;<b>Aeroporto</b> de Porto Alegre deve reabrir só em agosto - O Antagonista;https://www.google.com/url?rct=j&sa=t&url=https://oantagonista.com.br/brasil/aeroporto-de-porto-alegre-deve-reabrir-so-em-agosto/&ct=ga&cd=CAIyHTA4MTYxZTI1N2YxOGI1OGM6Y29tLmJyOnB0OkJS&usg=AOvVaw1sv3VBC_sgWgrCI-zXPAsY;2024-05-29;"De acordo com a Fraport Brasil, concessionária responsável pelo <b>aeroporto</b>, as operações continuarão suspensas por tempo indeterminado. A empresa&nbsp;...";AEROPORTOS & CONCESSÃO ;aeroporto porto, porto alegre, porto, aeroporto;Outro tema;Neutro;2,4;Outro tema - 2024-05-29
577;Equatorial inicia operação de nova usina <b>fotovoltaica</b>, Ferbasa pagará JCP e mais;https://www.google.com/url?rct=j&sa=t&url=https://www.infomoney.com.br/mercados/equatorial-inicia-operacao-de-nova-usina-fotovoltaica-ferbasa-pagara-jcp-e-mais/&ct=ga&cd=CAIyHTIxYjBiOThjNDY0ZjBhNWI6Y29tLmJyOnB0OkJS&usg=AOvVaw0zedR1UlYmbXB3squnVcrG;2024-05-29;"A Neoenergia (NEOE3) e sua subsidiária Neoenergia Cosern, que é a distribuidora de <b>energia</b> do Rio Grande do Norte, receberam comunicação da Grant&nbsp;...";ENERGIA & FOTOVOLTAICA;fotovoltaica ferbasa, usina fotovoltaica, equatorial inicia, equatorial;energia;Neutro;2,4;energia - 2024-05-29
578;Equatorial inicia operação comercial da Usina <b>Fotovoltaica</b> Ribeiro Gonçalves;https://www.google.com/url?rct=j&sa=t&url=https://br.advfn.com/jornal/2024/05/equatorial-inicia-operacao-comercial-da-usina-fotovoltaica-ribeiro-goncalves&ct=ga&cd=CAIyHTIxYjBiOThjNDY0ZjBhNWI6Y29tLmJyOnB0OkJS&usg=AOvVaw1gtaz1VS1Xsr0Anw5ZjmYT;2024-05-29;"... <b>Energia</b> Elétrica (Aneel). O comunicado foi feito pela companhia (BOV:EQTL3) nesta terça-feira (28). O complexo solar, localizado no município de&nbsp;...";ENERGIA & FOTOVOLTAICA;fotovoltaica ribeiro, equatorial inicia, equatorial, usina fotovoltaica;energia;Neutro;2,4;energia - 2024-05-29
579;Equatorial inicia operação de nova usina <b>fotovoltaica</b>, Ferbasa pagará JCP e mais;https://www.google.com/url?rct=j&sa=t&url=https://www.infomoney.com.br/mercados/equatorial-inicia-operacao-de-nova-usina-fotovoltaica-ferbasa-pagara-jcp-e-mais/&ct=ga&cd=CAIyHTIxYjBiOThjNDY0ZjBhNWI6Y29tLmJyOnB0OkJS&usg=AOvVaw0zedR1UlYmbXB3squnVcrG;2024-05-29;"A Neoenergia (NEOE3) e sua subsidiária Neoenergia Cosern, que é a distribuidora de <b>energia</b> do Rio Grande do Norte, receberam comunicação da Grant&nbsp;...";FOTOVOLTAICA & SHELL;fotovoltaica ferbasa, usina fotovoltaica, equatorial inicia, equatorial;energia;Neutro;2,4;energia - 2024-05-29
580;Equatorial inicia operação comercial da Usina <b>Fotovoltaica</b> Ribeiro Gonçalves;https://www.google.com/url?rct=j&sa=t&url=https://br.advfn.com/jornal/2024/05/equatorial-inicia-operacao-comercial-da-usina-fotovoltaica-ribeiro-goncalves&ct=ga&cd=CAIyHTIxYjBiOThjNDY0ZjBhNWI6Y29tLmJyOnB0OkJS&usg=AOvVaw1gtaz1VS1Xsr0Anw5ZjmYT;2024-05-29;"... <b>Energia</b> Elétrica (Aneel). O comunicado foi feito pela companhia (BOV:EQTL3) nesta terça-feira (28). O complexo solar, localizado no município de&nbsp;...";FOTOVOLTAICA & SHELL;fotovoltaica ribeiro, equatorial inicia, equatorial, usina fotovoltaica;energia;Neutro;2,4;energia - 2024-05-29
581;Casa Civil diz que RS deixou <b>obras</b> anti-inundações incompletas - Poder360;https://www.google.com/url?rct=j&sa=t&url=https://www.poder360.com.br/governo/casa-civil-diz-que-rs-deixou-obras-anti-inundacoes-incompletas/&ct=ga&cd=CAIyHWQzYjcxNzRjNmM5MDliNjc6Y29tLmJyOnB0OkJS&usg=AOvVaw0nCHzj4l03gEFGoOT3ZbLk;2024-05-29;De acordo com ministério, 2 projetos em Eldorado do Sul e no rio Gravataí receberam recursos federais em 2012, mas <b>obras</b> ficaram paradas.;CONSTRUÇÃO & OBRA;inundações incompletas, incompletas poder360, incompletas, anti inundações;construção;Neutro;2,4;construção - 2024-05-29
582;DER: <b>Obras</b> da <b>construção</b> da PI 392 seguem em ritmo acelerado - GP1;https://www.google.com/url?rct=j&sa=t&url=https://www.gp1.com.br/piaui/noticia/2024/5/29/der-obras-da-construcao-da-pi-392-seguem-em-ritmo-acelerado-571314.html&ct=ga&cd=CAIyHWQzYjcxNzRjNmM5MDliNjc6Y29tLmJyOnB0OkJS&usg=AOvVaw3-DjvLOX2CUZvzHG0wf2aN;2024-05-29;"A Rodovia da Soja, um dos mais importantes corredores de escoamento da produção agrícola do Sul do Estado, está em <b>obras</b>. O Governo do Estado,&nbsp;...";CONSTRUÇÃO & OBRA;ritmo acelerado, acelerado gp1, construção da, da construção;construção;Neutro;2,4;construção - 2024-05-29
583;Ainda sem pista entregue, contrato para Infraero assumir <b>Aeroporto</b> será assinado nos próximos dias;https://www.google.com/url?rct=j&sa=t&url=https://www.douradosnews.com.br/dourados/ainda-sem-pista-entregue-contrato-para-infraero-assumir-aeroporto/1235149/&ct=ga&cd=CAIyHTFhZDNkOWU1YmQ0OTkyYWM6Y29tLmJyOnB0OkJS&usg=AOvVaw2HbrlodvWq6HYVauFExz3i;2024-05-29;"“Tudo que a gestão da Agetran [hoje quem é responsável pelo <b>aeroporto</b>] pode fazer para homologar o serviço antes da <b>obra</b> ser entregue, estamos&nbsp;...";AEROPORTO & OBRAS;aeroporto será, assumir aeroporto, aeroporto, será assinado;Outro tema;Neutro;2,4;Outro tema - 2024-05-29
584;"Gerdau paralisa usina em Barão de Cocais; 400 funcionários serão demitidos";https://www.google.com/url?rct=j&sa=t&url=https://www.em.com.br/economia/2024/05/6866157-gerdau-paralisa-usina-em-barao-de-cocais-400-funcionarios-serao-demitidos.html&ct=ga&cd=CAIyHTY2YmJkODdhZWYxZDhhOWM6Y29tLmJyOnB0OkJS&usg=AOvVaw3UxaiNvkoG3y9F80a1jJ2U;2024-05-29;"... <b>mercado</b> de aço no Brasil. Os custos elevados de matérias-primas e a insuficiência da produção de minério de ferro próprio, em Minas Gerais&nbsp;...";Mineração & Mercado Brasileiro;cocais 400, barão cocais, 400 funcionários, cocais;mineração;Neutro;2,2;mineração - 2024-05-29
585;Abrantes: Unanimidade na proposta do ALTERNATIVAcom que pede compensação ... - Antena Livre;https://www.google.com/url?rct=j&sa=t&url=https://www.antenalivre.pt/concelhos/unanimidade-na-proposta-do-alternativacom-que-pede-compensacao-pela-construcao-do-aeroporto-em-alcochete&ct=ga&cd=CAIyHTFhZDNkOWU1YmQ0OTkyYWM6Y29tLmJyOnB0OkJS&usg=AOvVaw2aoqTbcTWdtNTFCRiSTPKV;2024-05-29;"Segundo o ALTERNATIVAcom, gorada a possibilidade de construção do novo <b>aeroporto</b> em Santarém, há necessidade de investimentos como compensação a esta&nbsp;...";AEROPORTO & OBRAS;alternativacom que, compensação antena, abrantes unanimidade, pede compensação;construção;Neutro;2,2;construção - 2024-05-29
586;Com <b>investimento</b> de R$ 7 milhões, prefeito Oclécio fará maior obra da história de Farol;https://www.google.com/url?rct=j&sa=t&url=https://www.tribunadointerior.com.br/regiao/com-investimento-de-r-7-milhoes-prefeito-oclecio-fara-maior-obra-da-historia-de-farol/&ct=ga&cd=CAIyHTcwN2U2M2VlZjNiZjM5NTM6Y29tLmJyOnB0OkJS&usg=AOvVaw3EwIrIjvBoGxdsz05Vs9w-;2024-05-29;"O prefeito de Farol, Oclecio Meneses, anunciou nesta semana a maior obra da história de Farol, segundo ele. Trata-se da pavimentação da estrada&nbsp;...";RODOVIA & INVESTIMENTO;história farol, investimento milhões, com investimento, prefeito oclécio;Outro tema;Neutro;2;Outro tema - 2024-05-29
587;Cuiabá recebe prêmio por <b>investimentos</b> em <b>saneamento</b> básico pela 3ª vez - Estadão MT;https://www.google.com/url?rct=j&sa=t&url=https://www.estadaomatogrosso.com.br/cidades/cuiaba-recebe-premio-por-investimentos-em-saneamento-basico-pela-3-vez/92802&ct=ga&cd=CAIyHThmMDEzNTA3OTJmNmJlNWY6Y29tLmJyOnB0OkJS&usg=AOvVaw1uN-qPfk2n8ZtDmLCy7Yd1;2024-05-29;A Prefeitura de Cuiabá, sob a gestão do prefeito Emanuel Pinheiro, recebe nesta segunda-feira (27), pelo terceiro ano consecutivo, o prêmio...;SANEAMENTO & INVESTIMENTO;por investimentos, investimentos em, básico pela, recebe prêmio;Outro tema;Neutro;2;Outro tema - 2024-05-29
588;Cuiabá recebe prêmio por <b>investimentos</b> em <b>saneamento</b> básico pela 3ª vez - Estadão MT;https://www.google.com/url?rct=j&sa=t&url=https://www.estadaomatogrosso.com.br/cidades/cuiaba-recebe-premio-por-investimentos-em-saneamento-basico-pela-3-vez/92802&ct=ga&cd=CAIyHThmMDEzNTA3OTJmNmJlNWY6Y29tLmJyOnB0OkJS&usg=AOvVaw1uN-qPfk2n8ZtDmLCy7Yd1;2024-05-29;A Prefeitura de Cuiabá, sob a gestão do prefeito Emanuel Pinheiro, recebe nesta segunda-feira (27), pelo terceiro ano consecutivo, o prêmio...;SANEAMENTO & OBRAS;por investimentos, investimentos em, básico pela, recebe prêmio;Outro tema;Neutro;2;Outro tema - 2024-05-29
589;<b>Investimento</b> de 800 mil euros instala 2.000 painéis solares em multinacional na Trofa;https://www.google.com/url?rct=j&sa=t&url=https://greensavers.sapo.pt/investimento-de-800-mil-euros-instala-2-000-paineis-solares-em-multinacional-na-trofa/&ct=ga&cd=CAIyHTM3Y2YzZmY1YTFiMGMwNGI6Y29tLmJyOnB0OkJS&usg=AOvVaw2CBf-nzTSXs7mWm2kTCO5h;2024-05-29;"Águas e Resíduos. Gerador a Água vence concurso para novas ideias de negócio &middot; Águas e Resíduos &middot; Águas europeias contaminadas por produto químico&nbsp;...";INVESTIMENTO & IGUÁ;euros instala, investimento, investimento 800, instala 000;energia;Neutro;2;energia - 2024-05-29
